Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Tenure_Group,Num_Add_On_Services,Has_Online_Services,Avg_Monthly_Spend,Is_Long_Term_Contract,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label
1,0,1,1,15,1,0,0,0,0,0,0,0,2,0,19.35,278.85,1,0,0,18.59,1,0,1,0,0,1,0
0,0,1,0,72,1,1,0,0,0,0,0,0,2,0,24.85,1871.85,3,0,0,26.0,1,0,1,1,0,0,0
0,0,1,1,42,1,0,0,0,1,1,1,1,2,1,100.4,4303.65,2,4,0,102.47,1,1,0,0,1,0,0
0,0,1,0,71,1,1,0,0,0,0,0,0,2,0,25.0,1753.0,3,0,0,24.69,1,0,1,0,0,0,0
0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,19.25,617.65,2,0,0,17.65,0,0,1,0,0,0,0
0,0,1,1,53,1,0,0,1,1,1,1,1,0,1,108.25,5935.1,3,5,1,111.98,0,1,0,0,0,0,0
1,0,0,0,48,1,0,0,0,0,0,0,0,2,0,20.15,982.95,2,0,0,20.48,1,0,1,1,0,0,0
0,1,0,1,30,1,1,0,0,0,1,1,1,0,1,101.3,2974.5,2,3,0,99.15,0,1,0,0,1,0,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,20.0,198.7,0,0,0,19.87,0,0,1,1,0,0,0
0,0,0,1,12,1,1,0,1,1,0,1,1,0,1,105.3,1275.65,0,4,1,106.3,0,1,0,0,1,0,0
0,1,0,0,57,1,0,1,0,1,1,1,0,2,0,69.85,4003.0,3,4,1,70.23,1,0,0,0,0,0,0
0,0,1,0,58,1,0,1,1,0,0,1,0,0,1,65.25,3791.6,3,3,1,65.37,0,0,0,1,0,0,0
0,0,0,0,37,1,0,0,0,0,0,0,0,2,0,19.8,813.3,2,0,0,21.98,1,0,1,0,0,1,0
0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,19.6,780.25,2,0,0,17.73,0,0,1,0,0,1,0
1,0,0,1,27,1,0,0,0,0,0,0,0,1,0,20.05,552.9,2,0,0,20.48,1,0,1,1,0,0,0
0,0,0,0,8,1,0,0,0,0,1,0,0,0,0,49.4,408.25,0,1,0,51.03,0,0,0,0,1,0,0
0,1,1,0,25,1,0,0,1,1,0,0,1,0,0,88.4,2191.15,2,3,1,87.65,0,1,0,0,0,0,0
0,0,1,1,57,1,1,0,1,0,0,1,1,0,1,100.6,5611.7,3,3,1,98.45,0,1,0,0,1,0,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,19.45,246.25,0,0,0,20.52,0,0,1,0,0,1,0
0,0,1,1,62,1,0,0,0,0,0,0,0,2,0,20.3,1296.15,3,0,0,20.91,1,0,1,0,0,0,0
0,0,1,0,65,1,1,0,1,1,1,1,1,2,1,107.65,7082.85,3,5,1,108.97,1,1,0,0,0,0,0
0,0,1,0,71,1,1,0,0,1,1,1,1,2,1,80.45,5662.25,3,4,0,79.75,1,0,0,0,0,0,0
0,0,1,1,21,1,0,0,1,0,0,1,0,1,1,58.85,1215.45,1,2,1,57.88,1,0,0,1,0,0,0
1,0,1,0,71,1,1,1,1,1,0,1,1,1,1,109.6,7854.15,3,5,1,110.62,1,1,0,0,1,0,0
0,0,0,0,7,1,0,0,0,1,0,0,0,0,1,75.15,525.0,0,1,0,75.0,0,1,0,0,1,0,0
0,0,0,0,72,1,0,1,1,1,1,0,1,2,1,73.0,5265.2,3,5,1,73.13,1,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,70.1,70.1,0,0,0,70.1,0,1,0,0,1,0,0
0,0,1,1,72,1,1,0,1,1,1,0,1,2,1,98.65,7129.45,3,4,1,99.02,1,1,0,0,0,0,0
0,0,1,1,64,1,1,0,1,1,1,1,1,1,1,111.45,7266.95,3,5,1,113.55,1,1,0,0,1,0,0
0,0,0,0,72,1,1,1,1,1,1,1,1,2,1,114.9,8496.7,3,6,1,118.01,1,1,0,0,1,0,0
0,0,0,0,29,1,1,0,0,1,0,1,1,0,0,100.55,2878.75,2,3,0,99.27,0,1,0,0,0,0,0
0,0,0,0,13,1,0,0,0,0,0,0,0,2,1,20.4,261.3,1,0,0,20.1,1,0,1,0,0,1,0
0,0,0,0,31,1,1,1,1,0,0,1,1,0,0,104.35,3205.6,2,4,1,103.41,0,1,0,0,1,0,0
0,0,1,1,14,1,1,0,1,0,1,1,1,0,0,80.45,1137.05,1,4,1,81.22,0,0,0,1,0,0,0
0,0,0,0,72,1,1,1,1,1,1,1,1,2,1,91.35,6697.2,3,6,1,93.02,1,0,0,0,0,0,0
1,0,1,1,25,1,0,0,0,0,0,0,0,1,0,19.9,505.45,2,0,0,20.22,1,0,1,0,1,0,0
1,0,0,0,18,1,0,1,0,1,1,1,0,0,1,68.35,1299.8,1,4,1,72.21,0,0,0,0,1,0,0
1,0,1,0,71,1,0,0,1,1,1,1,1,2,1,79.1,5564.85,3,5,1,78.38,1,0,0,1,0,0,0
1,1,1,1,28,1,1,0,0,0,0,0,0,1,1,51.0,1381.8,2,0,0,49.35,1,0,0,0,1,0,0
0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,80.55,188.1,0,1,1,94.05,0,1,0,1,0,0,0
1,0,1,1,17,1,1,0,1,1,1,0,0,0,1,66.7,1077.05,1,3,1,63.36,0,0,0,0,0,1,0
1,0,0,0,56,1,1,1,1,0,0,0,0,0,1,86.4,4922.4,3,2,1,87.9,0,1,0,0,1,0,0
0,0,1,0,60,0,0,1,1,1,0,0,1,1,0,50.05,2911.5,3,4,1,48.52,1,0,0,0,1,0,0
0,0,0,0,33,1,1,0,0,0,0,0,0,2,0,25.7,826.1,2,0,0,25.03,1,0,1,1,0,0,0
0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,83.4,83.4,0,3,1,83.4,0,1,0,0,0,1,0
1,0,1,0,63,1,1,1,0,0,1,0,0,2,1,84.65,5377.8,3,2,1,85.36,1,1,0,1,0,0,0
0,0,0,0,55,1,0,0,1,1,0,0,1,2,1,64.75,3617.1,3,3,1,65.77,1,0,0,0,0,1,0
0,0,1,0,65,1,1,1,1,0,1,1,0,1,1,100.15,6643.5,3,4,1,102.21,1,1,0,0,0,0,0
1,0,0,0,63,1,1,0,0,0,0,0,0,2,0,25.25,1559.3,3,0,0,24.75,1,0,1,0,0,1,0
0,1,1,0,70,1,1,1,1,1,1,1,1,2,1,113.0,7987.6,3,6,1,114.11,1,1,0,1,0,0,0
0,0,1,1,36,0,0,1,0,1,1,0,0,2,0,40.65,1547.35,2,3,1,42.98,1,0,0,1,0,0,0
1,0,0,0,22,1,0,0,1,1,1,0,1,0,1,94.95,2142.8,1,4,1,97.4,0,1,0,0,0,0,0
0,1,0,0,5,1,0,1,1,0,1,0,0,0,0,59.9,287.85,0,3,1,57.57,0,0,0,1,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.8,19.8,0,0,0,19.8,0,0,1,1,0,0,0
1,0,0,0,56,1,0,0,1,1,1,1,1,2,1,81.8,4534.45,3,5,1,80.97,1,0,0,1,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,20.0,40.9,0,0,0,20.45,0,0,1,0,0,1,0
1,0,0,0,35,1,1,1,0,1,0,0,0,0,1,59.6,2094.9,2,2,1,59.85,0,0,0,0,1,0,0
0,0,1,0,64,1,1,0,0,0,0,0,0,2,0,25.0,1584.8,3,0,0,24.76,1,0,1,1,0,0,0
0,0,0,0,15,1,1,1,0,1,0,0,0,0,1,84.35,1302.65,1,2,1,86.84,0,1,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,55.55,55.55,0,1,0,55.55,0,0,0,0,0,1,0
0,0,1,1,70,1,0,1,0,0,1,1,1,2,0,75.35,5437.75,3,4,1,77.68,1,0,0,1,0,0,0
0,0,0,0,39,1,0,0,0,0,1,0,1,1,0,59.3,2209.15,2,2,0,56.64,1,0,0,0,1,0,0
0,0,0,0,29,1,1,1,0,0,0,0,1,0,1,66.1,1912.15,2,2,1,65.94,0,0,0,0,1,0,0
0,0,1,1,14,1,0,0,0,0,0,0,0,2,0,18.8,255.55,1,0,0,18.25,1,0,1,0,0,1,0
0,0,0,0,61,1,1,1,0,1,1,1,1,2,0,86.45,5175.3,3,5,1,84.84,1,0,0,1,0,0,0
1,0,0,1,13,1,0,1,0,0,0,0,0,0,1,52.1,670.65,1,1,1,51.59,0,0,0,1,0,0,0
0,0,0,0,66,0,0,1,1,1,1,0,0,2,1,47.4,3177.25,3,4,1,48.14,1,0,0,0,0,1,0
0,0,1,0,59,1,1,1,1,1,0,1,1,1,1,109.15,6557.75,3,5,1,111.15,1,1,0,1,0,0,0
1,0,1,1,62,1,1,1,1,0,0,1,0,1,1,94.95,5791.85,3,3,1,93.42,1,1,0,1,0,0,0
1,1,1,0,33,1,0,1,1,0,1,0,1,1,1,93.55,3055.5,2,4,1,92.59,1,1,0,0,1,0,0
1,0,0,1,66,1,0,0,1,1,1,1,1,2,1,79.5,5196.1,3,5,1,78.73,1,0,0,1,0,0,0
0,0,0,0,72,1,1,1,1,1,1,1,1,2,0,115.05,8405.0,3,6,1,116.74,1,1,0,1,0,0,0
0,0,1,1,51,1,1,1,0,0,1,1,0,1,1,95.15,5000.05,3,3,1,98.04,1,1,0,0,0,1,0
1,0,0,0,63,1,1,0,1,0,1,1,1,0,0,105.4,6713.2,3,4,1,106.56,0,1,0,0,1,0,0
1,0,0,0,27,1,0,0,0,0,0,0,0,1,0,20.1,562.6,2,0,0,20.84,1,0,1,0,0,0,0
0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,20.05,91.45,0,0,0,22.86,0,0,1,0,0,1,0
1,0,1,1,42,1,0,0,0,0,0,0,0,2,0,20.7,828.85,2,0,0,19.73,1,0,1,0,0,1,0
0,0,0,0,29,1,0,0,0,0,0,0,0,1,0,20.35,617.35,2,0,0,21.29,1,0,1,0,0,1,0
1,0,0,0,30,1,0,0,0,0,0,0,0,1,0,19.7,625.05,2,0,0,20.83,1,0,1,0,0,1,0
1,0,1,1,71,1,0,1,1,1,1,1,1,2,0,85.45,6029.9,3,6,1,84.93,1,0,0,0,0,0,0
1,0,1,0,46,0,0,1,0,1,1,0,0,2,0,40.4,1842.7,2,3,1,40.06,1,0,0,1,0,0,0
1,0,0,0,69,1,1,0,1,0,1,1,1,1,1,105.2,7386.05,3,4,1,107.04,1,1,0,0,0,0,0
0,0,1,0,72,1,1,1,1,1,0,1,0,2,0,100.65,7334.05,3,4,1,101.86,1,1,0,0,0,0,0
1,0,0,0,28,1,0,0,0,1,1,0,1,0,0,91.0,2626.15,2,3,0,93.79,0,1,0,0,1,0,0
0,1,1,0,72,1,1,1,1,1,1,1,1,2,1,116.75,8277.05,3,6,1,114.96,1,1,0,1,0,0,0
0,0,0,0,7,1,0,1,0,0,0,0,1,1,1,59.1,369.25,0,2,1,52.75,1,0,0,0,1,0,0
0,0,0,0,22,1,0,1,0,0,0,0,0,0,1,49.8,1049.05,1,1,1,47.68,0,0,0,0,1,0,0
1,0,0,0,72,1,0,0,0,0,0,0,0,2,0,19.3,1414.8,3,0,0,19.65,1,0,1,0,0,0,0
1,0,1,1,8,1,0,0,0,0,0,0,0,0,0,19.65,169.75,0,0,0,21.22,0,0,1,1,0,0,0
1,0,1,0,52,1,1,1,1,1,1,0,1,1,1,81.4,4354.45,3,5,1,83.74,1,0,0,1,0,0,0
0,0,0,0,68,0,0,1,0,1,1,0,0,2,0,38.9,2719.2,3,3,1,39.99,1,0,0,0,0,1,0
0,0,1,0,71,1,1,1,1,1,1,1,1,2,0,87.95,6365.35,3,6,1,89.65,1,0,0,0,0,0,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.85,51.6,0,0,0,25.8,0,0,1,0,0,1,0
0,1,0,0,34,1,1,0,1,0,1,1,0,0,1,96.35,3190.25,2,3,1,93.83,0,1,0,0,1,0,0
0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,24.15,812.5,2,0,0,23.21,0,0,0,0,1,0,0
0,0,1,1,61,1,0,0,0,0,0,0,0,1,0,19.1,1143.8,3,0,0,18.75,1,0,1,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44.0,44.0,0,0,0,44.0,0,0,0,0,1,0,0
0,0,1,1,53,1,0,0,0,1,0,0,1,1,0,60.6,3297.0,3,2,0,62.21,1,0,0,1,0,0,0
0,0,1,0,72,1,1,0,0,0,0,0,0,2,0,25.65,1887.0,3,0,0,26.21,1,0,1,0,0,0,0
1,1,1,0,41,0,0,0,1,1,0,1,1,0,1,53.95,2215.4,2,4,1,54.03,0,0,0,0,1,0,0
0,0,1,0,24,1,0,0,0,0,0,0,0,1,0,20.4,482.8,1,0,0,20.12,1,0,1,1,0,0,0
1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,29.35,216.45,0,1,1,27.06,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.45,20.45,0,0,0,20.45,0,0,1,0,0,1,0
0,0,0,0,54,1,1,0,0,1,1,0,1,2,1,95.1,5064.85,3,3,0,93.79,1,1,0,0,0,0,0
1,0,0,0,41,1,1,0,0,0,0,0,0,0,1,25.25,996.45,2,0,0,24.3,0,0,1,0,0,0,0
0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,44.9,839.65,1,0,0,44.19,0,0,0,0,0,1,0
0,0,1,1,72,1,1,1,1,1,1,1,1,2,0,92.65,6733.0,3,6,1,93.51,1,0,0,0,0,0,0
1,0,0,0,62,0,0,1,1,1,1,0,0,2,1,43.7,2618.3,3,4,1,42.23,1,0,0,0,0,0,0
0,1,1,1,56,1,0,1,0,0,1,1,1,2,1,72.6,4084.35,3,4,1,72.93,1,0,0,1,0,0,0
1,0,1,1,32,1,0,0,0,0,0,0,0,2,0,18.95,613.95,2,0,0,19.19,1,0,1,0,0,1,0
1,0,0,0,21,1,0,0,0,0,0,0,0,0,0,20.5,402.85,1,0,0,19.18,0,0,1,1,0,0,0
1,0,1,1,62,1,0,0,0,0,0,0,0,1,0,19.95,1244.8,3,0,0,20.08,1,0,1,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,24.5,46.4,0,0,0,23.2,0,0,0,0,1,0,0
1,0,0,1,27,1,0,0,0,0,0,0,0,2,0,20.6,581.85,2,0,0,21.55,1,0,1,0,0,1,0
0,0,0,0,25,0,0,1,1,1,0,1,1,1,0,61.05,1540.2,2,5,1,61.61,1,0,0,0,1,0,0
1,0,0,0,49,1,1,0,1,0,1,1,1,1,1,106.65,5168.1,3,4,1,105.47,1,1,0,0,0,0,0
0,0,0,0,63,1,1,1,1,1,0,1,1,0,0,108.25,6780.1,3,5,1,107.62,0,1,0,1,0,0,0
0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,20.4,94.5,0,0,0,23.62,0,0,1,1,0,0,0
0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,55.3,55.3,0,1,0,55.3,0,0,0,0,0,1,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,0,20.25,208.0,0,0,0,18.91,0,0,1,0,0,1,0
1,1,0,0,52,1,1,0,0,0,0,0,0,0,1,72.95,3829.75,3,0,0,73.65,0,1,0,0,0,0,0
0,1,1,0,60,1,1,0,1,0,0,0,1,0,0,89.45,5294.6,3,2,1,88.24,0,1,0,0,1,0,0
1,0,0,0,64,1,1,0,0,1,1,1,1,1,1,104.65,6889.8,3,4,0,107.65,1,1,0,1,0,0,0
0,0,1,1,43,1,0,1,0,1,0,1,1,2,0,75.2,3254.35,2,4,1,75.68,1,0,0,0,0,0,0
0,0,1,0,61,1,1,0,0,0,1,1,1,1,0,101.15,6383.9,3,3,0,104.65,1,1,0,0,0,0,0
1,0,0,0,66,1,1,1,1,1,1,0,0,2,0,68.75,4447.55,3,4,1,67.39,1,0,0,0,0,0,0
1,0,1,0,67,1,0,1,1,1,1,1,1,2,1,111.05,7321.05,3,6,1,109.27,1,1,0,0,1,0,0
0,0,1,0,42,1,0,0,0,1,1,1,1,2,1,99.0,4135.0,2,4,0,98.45,1,1,0,1,0,0,0
0,0,1,1,31,1,0,0,0,0,0,0,0,2,0,21.0,697.7,2,0,0,22.51,1,0,1,0,0,1,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,19.4,168.65,0,0,0,24.09,0,0,1,0,0,1,0
1,0,1,1,34,1,1,0,0,1,0,1,1,1,0,77.2,2753.8,2,3,0,80.99,1,0,0,0,0,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,1,1,19.45,69.25,0,0,0,23.08,1,0,1,0,0,1,0
0,0,1,1,19,0,0,0,0,0,0,0,0,0,1,24.85,434.8,1,0,0,22.88,0,0,0,0,0,1,0
1,0,0,0,3,0,0,1,0,1,1,0,0,0,0,41.35,107.25,0,3,1,35.75,0,0,0,0,0,1,0
1,0,1,0,46,1,0,0,0,0,0,0,0,0,0,19.6,851.2,2,0,0,18.5,0,0,1,0,1,0,0
0,0,1,1,69,1,1,1,0,1,0,0,0,1,0,84.45,5848.6,3,2,1,84.76,1,1,0,0,0,0,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,20.25,109.8,0,0,0,21.96,0,0,1,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.65,19.65,0,0,0,19.65,0,0,1,0,0,0,0
1,0,0,0,26,1,0,0,0,0,0,0,0,1,1,20.65,595.5,2,0,0,22.9,1,0,1,1,0,0,0
1,0,0,0,25,1,0,0,0,1,1,1,1,2,0,99.3,2513.5,2,4,0,100.54,1,1,0,0,0,0,0
1,0,1,1,64,1,0,1,1,0,0,0,0,0,0,81.05,5135.35,3,2,1,80.24,0,1,0,0,1,0,0
1,0,1,1,30,1,1,1,1,1,1,0,0,0,0,67.6,2000.2,2,4,1,66.67,0,0,0,0,1,0,0
1,0,0,0,13,1,0,0,0,0,0,0,0,0,1,70.15,931.75,1,0,0,71.67,0,1,0,0,1,0,0
0,0,1,0,64,1,1,1,1,1,1,1,1,1,1,115.0,7396.15,3,6,1,115.56,1,1,0,0,1,0,0
0,0,0,1,46,1,1,0,0,1,1,0,0,0,1,84.8,3958.85,2,2,0,86.06,0,1,0,0,0,0,0
0,0,0,0,12,1,0,0,0,0,0,0,0,1,0,19.7,260.9,0,0,0,21.74,1,0,1,0,0,1,0
0,0,1,1,13,1,0,1,0,1,0,0,1,0,1,63.15,816.8,1,3,1,62.83,0,0,0,0,0,1,0
0,0,1,1,67,1,1,1,1,0,1,1,0,2,0,74.0,4868.4,3,4,1,72.66,1,0,0,1,0,0,0
1,0,1,0,24,0,0,0,0,1,0,0,0,0,0,29.1,688.0,1,1,0,28.67,0,0,0,0,1,0,0
1,0,0,0,6,1,0,0,0,0,1,0,0,0,0,50.05,288.35,0,1,0,48.06,0,0,0,0,0,1,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,20.0,185.4,0,0,0,18.54,0,0,1,0,1,0,0
0,0,0,0,13,1,0,0,1,0,0,0,0,1,1,74.65,966.25,1,1,1,74.33,1,1,0,0,0,1,0
1,1,0,0,7,0,0,0,1,0,1,0,1,0,1,44.4,265.8,0,3,1,37.97,0,0,0,0,1,0,0
1,0,1,1,38,1,1,1,0,1,1,1,1,2,1,85.4,3297.0,2,5,1,86.76,1,0,0,0,0,0,0
0,0,1,0,43,1,1,1,1,0,0,0,1,0,1,94.1,4107.3,2,3,1,95.52,0,1,0,0,1,0,0
0,0,0,0,25,1,1,0,1,1,1,1,1,2,0,108.9,2809.05,2,5,1,112.36,1,1,0,0,1,0,0
1,0,0,1,27,1,0,1,1,0,0,0,0,1,0,56.2,1567.55,2,2,1,58.06,1,0,0,0,0,1,0
1,0,1,1,72,1,1,0,0,0,0,0,0,2,0,26.1,1851.45,3,0,0,25.71,1,0,1,0,0,1,0
1,0,0,1,71,1,1,1,1,0,0,0,0,1,1,85.45,6028.95,3,2,1,84.91,1,1,0,1,0,0,0
0,0,0,0,24,1,1,0,0,1,0,1,0,0,1,88.95,2072.75,1,2,0,86.36,0,1,0,1,0,0,0
1,0,0,0,57,1,0,1,0,1,0,1,1,2,1,74.35,4317.35,3,4,1,75.74,1,0,0,0,0,0,0
0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,48.85,736.8,1,1,1,49.12,0,0,0,0,1,0,0
1,0,0,0,4,1,1,1,0,0,0,0,0,0,1,80.1,336.15,0,1,1,84.04,0,1,0,0,1,0,0
0,0,0,0,28,1,0,1,1,0,0,0,0,0,0,56.05,1522.65,2,2,1,54.38,0,0,0,0,1,0,0
0,0,1,0,55,1,1,1,0,0,0,1,0,0,1,89.8,4959.6,3,2,1,90.17,0,1,0,0,0,0,0
1,0,0,1,55,1,0,0,0,0,0,0,0,1,0,19.1,1001.5,3,0,0,18.21,1,0,1,0,0,0,0
0,0,1,1,20,1,0,0,0,0,0,0,0,0,0,20.35,442.6,1,0,0,22.13,0,0,1,0,0,1,0
0,0,1,1,62,1,1,0,1,0,1,1,1,1,1,106.05,6703.5,3,4,1,108.12,1,1,0,1,0,0,0
0,0,0,0,43,1,0,0,0,0,0,0,0,2,1,19.65,779.25,2,0,0,18.12,1,0,1,0,0,0,0
0,0,1,0,60,1,0,1,1,0,1,0,0,2,0,59.85,3483.45,3,3,1,58.06,1,0,0,0,0,0,0
1,0,1,0,58,1,1,1,1,1,0,1,1,2,1,86.1,4890.5,3,5,1,84.32,1,0,0,0,1,0,0
1,0,0,1,7,1,0,0,0,0,0,0,0,1,0,19.45,136.75,0,0,0,19.54,1,0,1,0,0,1,0
1,0,1,1,2,1,0,1,0,0,0,1,1,0,0,97.1,184.15,0,3,1,92.08,0,1,0,0,1,0,0
1,1,0,0,37,0,0,0,1,1,0,0,0,0,0,36.65,1315.0,2,2,1,35.54,0,0,0,0,1,0,0
0,1,1,1,65,1,1,0,0,1,1,1,1,1,1,103.9,6767.1,3,4,0,104.11,1,1,0,0,0,0,0
0,0,1,1,39,1,0,0,0,0,0,0,0,2,0,19.75,757.95,2,0,0,19.43,1,0,1,0,0,1,0
1,0,0,0,68,1,1,0,0,0,0,0,0,2,0,24.55,1657.4,3,0,0,24.37,1,0,1,0,0,1,0
0,0,1,1,62,0,0,1,1,0,1,1,0,2,0,48.7,3008.55,3,4,1,48.53,1,0,0,0,0,0,0
0,0,1,0,72,1,1,1,1,1,0,1,1,2,1,109.55,8165.1,3,5,1,113.4,1,1,0,0,1,0,0
0,0,1,0,41,1,0,0,0,0,0,0,0,2,0,20.65,875.55,2,0,0,21.35,1,0,1,1,0,0,0
0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,55.2,220.65,0,2,1,55.16,0,0,0,0,1,0,0
1,0,0,0,53,1,1,0,0,0,0,0,0,1,0,24.05,1301.9,3,0,0,24.56,1,0,1,0,0,0,0
1,0,1,0,39,1,0,0,0,0,0,0,0,2,1,20.45,790.0,2,0,0,20.26,1,0,1,0,0,0,0
1,0,1,0,63,1,0,0,0,0,0,0,0,2,0,19.25,1237.65,3,0,0,19.65,1,0,1,0,0,1,0
1,0,0,0,15,1,1,0,0,0,0,0,0,0,1,26.35,378.6,1,0,0,25.24,0,0,1,0,1,0,0
0,0,1,0,13,1,0,0,0,0,0,0,0,1,0,43.8,592.65,1,0,0,45.59,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,50.15,50.15,0,1,1,50.15,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,20.45,20.45,0,0,0,20.45,1,0,1,0,0,1,0
1,0,0,0,60,1,0,1,1,1,0,0,0,2,0,61.4,3638.25,3,3,1,60.64,1,0,0,0,1,0,0
1,0,1,0,40,1,1,0,1,0,1,1,0,1,0,70.75,2921.75,2,3,1,73.04,1,0,0,1,0,0,0
0,0,0,0,66,1,0,1,1,1,0,0,0,2,1,61.15,4017.45,3,3,1,60.87,1,0,0,0,0,0,0
1,0,1,1,42,1,0,0,0,0,0,0,0,1,0,20.25,854.9,2,0,0,20.35,1,0,1,0,0,1,0
0,1,0,0,66,1,1,1,1,0,1,0,0,1,1,63.85,4174.35,3,3,1,63.25,1,0,0,1,0,0,0
1,0,0,0,49,1,1,0,1,0,0,1,1,0,0,98.7,4920.55,3,3,1,100.42,0,1,0,0,1,0,0
0,0,0,0,41,1,0,0,0,0,0,0,0,2,0,20.0,810.3,2,0,0,19.76,1,0,1,0,0,1,0
0,0,1,1,41,1,0,0,0,0,0,0,0,2,0,19.3,772.4,2,0,0,18.84,1,0,1,0,0,0,0
0,0,1,1,23,1,0,1,1,0,1,0,0,0,0,84.4,1936.85,1,3,1,84.21,0,1,0,0,0,1,0
1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25.1,79.8,0,0,0,26.6,0,0,0,0,1,0,0
0,0,0,0,4,0,0,1,0,1,1,0,1,0,0,48.25,202.25,0,4,1,50.56,0,0,0,0,0,1,0
0,0,1,1,52,1,0,0,0,0,0,0,0,2,0,19.85,1070.5,3,0,0,20.59,1,0,1,0,0,1,0
0,0,0,0,11,1,0,0,1,1,1,0,1,0,1,94.2,999.9,0,4,1,90.9,0,1,0,0,1,0,0
0,0,1,0,2,1,0,1,0,0,0,0,1,0,1,62.15,113.1,0,2,1,56.55,0,0,0,0,0,1,0
0,0,1,0,26,1,1,0,1,0,0,0,0,0,0,79.3,2015.8,2,1,1,77.53,0,1,0,0,0,0,0
1,0,1,1,24,1,0,1,0,1,0,0,0,1,1,56.25,1454.25,1,2,1,60.59,1,0,0,1,0,0,0
0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,20.3,246.7,0,0,0,20.56,0,0,1,0,0,1,0
1,1,1,0,60,1,1,0,0,0,1,1,1,0,1,99.0,6017.9,3,3,0,100.3,0,1,0,0,1,0,0
0,0,1,1,64,1,1,1,1,1,1,1,1,2,1,90.6,5817.45,3,6,1,90.9,1,0,0,0,0,1,0
1,0,1,0,66,1,0,1,1,1,1,1,1,2,1,85.9,5595.3,3,6,1,84.78,1,0,0,0,0,0,0
0,0,0,0,60,1,1,0,0,1,0,0,0,1,1,79.2,4765.0,3,1,0,79.42,1,1,0,0,0,0,0
1,0,1,1,17,1,1,1,0,1,0,1,0,1,1,70.35,1201.65,1,3,1,70.69,1,0,0,0,0,0,0
1,0,1,1,42,1,0,0,0,0,0,0,0,2,0,19.35,867.3,2,0,0,20.65,1,0,1,0,0,1,0
1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,50.15,50.15,0,0,0,50.15,0,0,0,0,1,0,0
0,0,1,1,47,1,0,0,1,0,1,0,1,2,0,63.8,3007.25,2,3,1,63.98,1,0,0,0,0,0,0
0,0,1,0,10,1,0,0,0,0,0,0,0,0,1,20.55,252.75,0,0,0,25.28,0,0,1,0,0,1,0
1,1,1,0,70,1,1,1,1,1,1,1,1,2,1,88.55,6306.5,3,6,1,90.09,1,0,0,1,0,0,0
1,1,0,0,67,1,1,0,0,1,0,1,1,0,1,101.4,6841.05,3,3,0,102.11,0,1,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,44.6,44.6,0,0,0,44.6,0,0,0,0,0,1,0
1,0,0,0,4,1,0,0,1,0,1,1,0,0,1,63.75,226.2,0,3,1,56.55,0,0,0,0,0,0,0
0,0,1,1,66,1,1,1,1,1,0,1,1,2,0,109.25,7082.5,3,5,1,107.31,1,1,0,0,0,0,0
0,0,0,0,12,1,0,0,1,0,0,0,1,0,1,84.6,1017.35,0,2,1,84.78,0,1,0,0,1,0,0
